19112.0,45.35,11.7833333
30308.0,45.4,8.9
46729.0,40.95,14.3666667
18554.0,37.55,15.1333333
31216.0,37.6,15.1333333
51967.0,37.6166667,15.1666667
22030.0,40.9,16.8333333
19410.0,44.6833333,8.4666667
21495.0,39.4833333,16.3833333
17132.0,41.0,16.8666667
36184.0,37.6666667,14.8333333
21182.0,45.0563889,12.0577778
59416.0,40.9166667,14.3
8585.0,37.65,14.5166667
15721.0,43.9,11.0
14002.0,45.5666667,9.35
55402.0,37.3166667,13.5666667
21243.0,40.35,14.9833333
10384.0,44.0,8.1666667
30322.0,41.7166667,13.35
30860.0,44.7,8.0333333
37869.0,41.7333333,12.65
22761.0,44.05,8.2166667
11112.0,40.7833333,17.2666667
19835.0,45.35,11.8666667
17387.0,45.7666667,9.7833333
44278.0,37.9833333,12.9666667
11963.0,44.5061111,12.0563889
42034.0,40.5588889,8.3180556
17390.0,45.1,7.5166667
66119.0,40.8166667,16.55
10643.0,45.5166667,11.4666667
12150.0,43.8166667,10.6666667
12767.0,45.7333333,9.7166667
13733.0,39.1333333,16.0666667
11282.0,42.55,12.4166667
21519.0,41.7333333,13.15
100982.0,43.6333333,13.5
93819.0,41.2166667,16.2833333
29745.0,40.7333333,14.5666667
17734.0,42.0833333,12.2666667
41629.0,41.45,12.6166667
33503.0,45.7333333,7.3333333
13521.0,46.4666667,11.25
13753.0,41.7833333,15.45
67935.0,41.6,12.65
9108.0,40.1333333,18.1333333
10490.0,37.4,13.6166667
15373.0,45.9166667,10.8833333
10170.0,44.1166667,9.9
17361.0,45.6166667,9.3166667
32934.0,41.6,12.55
11572.0,44.4,8.6833333
19649.0,45.5333333,9.0833333
95233.0,43.4166667,11.8833333
22005.0,44.6166667,11.8333333
23034.0,41.15,15.0833333
19033.0,41.7166667,12.6666667
10662.0,45.5,8.9333333
14423.0,45.7666667,8.5666667
11564.0,41.7333333,12.9166667
11716.0,41.0833333,9.3833333
38397.0,40.9166667,14.2666667
24565.0,45.5166667,11.3333333
50092.0,42.85,13.5666667
10112.0,45.2166667,10.4
26309.0,39.2905556,8.9969444
25749.0,43.0666667,12.6166667
72194.0,44.9,8.2
11081.0,42.0666667,14.45
11904.0,42.5833333,13.9666667
11361.0,40.9166667,14.8333333
33635.0,37.2166667,15.2166667
10492.0,44.2,9.9666667
52466.0,40.9,14.7833333
56626.0,40.9666667,14.2
38957.0,42.0333333,13.4166667
12080.0,45.0833333,7.3833333
11881.0,40.7333333,15.7166667
32767.0,36.9,15.1333333
13421.0,45.8830556,12.7130556
26579.0,40.8,14.0833333
10947.0,45.0833333,11.4833333
55388.0,38.0833333,13.5
16423.0,44.4166667,12.0
11165.0,38.2833333,15.8
25431.0,43.75,11.3166667
12165.0,45.4333333,10.1666667
10271.0,44.0,11.25
17271.0,45.4666667,8.9833333
10292.0,44.0666667,10.4833333
303049.0,41.1333333,16.85
92650.0,41.3166667,16.2833333
16375.0,40.7333333,14.75
12737.0,37.3666667,14.2
42457.0,45.7666667,11.7333333
52818.0,40.6166667,14.9666667
17416.0,45.0166667,7.5833333
35895.0,46.145,12.2213889
11279.0,38.0333333,13.3833333
22316.0,37.5833333,14.9666667
8880.0,39.6166667,15.8666667
61728.0,41.1333333,14.75
113603.0,45.6833333,9.7166667
11532.0,40.4,16.6833333
9941.0,44.1469444,12.1388889
15703.0,45.7,9.2833333
22829.0,37.6333333,14.8666667
12090.0,45.6166667,9.2666667
12123.0,43.7,11.8166667
45636.0,45.5666667,8.05
52878.0,41.2333333,16.5
11136.0,39.5166667,16.2833333
10662.0,41.0333333,16.75
58242.0,41.1,16.6833333
10384.0,41.05,16.8333333
49620.0,45.55,9.1166667
367168.0,44.4833333,11.3333333
91209.0,46.5166667,11.3666667
15698.0,44.8833333,11.4166667
9965.0,43.7666667,7.65
14353.0,45.15,7.6666667
20133.0,45.7,8.4666667
11857.0,44.3333333,7.5
16628.0,43.95,11.3833333
14144.0,45.7166667,8.2666667
26944.0,40.7833333,14.4666667
10393.0,40.7666667,14.4666667
9782.0,44.3166667,7.55
14128.0,45.25,11.1166667
29454.0,44.7,7.85
15003.0,42.1,12.1666667
193713.0,45.55,10.25
18599.0,46.7166667,11.65
26815.0,45.5333333,9.1833333
92457.0,40.6333333,17.9333333
9514.0,45.0666667,9.2666667
19134.0,37.7833333,14.8333333
32439.0,45.55,9.3
13982.0,46.8,11.9333333
9940.0,43.4833333,11.6166667
16322.0,44.5333333,11.5333333
10168.0,44.5166667,7.4833333
18755.0,45.4666667,10.85
79229.0,45.6166667,8.85
13520.0,45.55,8.8833333
9249.0,39.93,8.5313889
15600.0,45.4333333,11.9166667
157343.0,39.2166667,9.1166667
9068.0,43.55,12.65
13547.0,44.4,8.2666667
36860.0,40.95,14.3
11817.0,45.45,10.4
12521.0,44.5666667,11.2666667
10854.0,45.6,11.5
15349.0,43.85,11.15
14168.0,45.8,9.4333333
38753.0,37.2333333,14.5166667
64189.0,37.4833333,14.0666667
13333.0,40.9,14.1833333
30860.0,43.9333333,10.3
10236.0,45.5,8.65
16760.0,40.6666667,15.1166667
39555.0,43.8166667,11.1333333
13014.0,43.05,10.6166667
11120.0,40.3994444,18.0186111
47569.0,41.5666667,14.65
11557.0,37.25,13.9166667
11225.0,37.6333333,12.75
12327.0,45.5,11.9
9607.0,45.3211111,12.0466667
11841.0,45.385,12.0722222
11651.0,45.5666667,11.9333333
12649.0,45.5666667,8.9333333
10595.0,44.7166667,8.2833333
32514.0,37.35,13.85
30426.0,41.2166667,16.0666667
36513.0,45.7333333,9.1333333
11647.0,45.5997222,12.8838889
21122.0,40.4166667,15.0833333
10559.0,38.1666667,13.2333333
41274.0,43.8333333,10.5666667
25572.0,39.1744444,8.9711111
19209.0,41.1,14.2
14808.0,41.05,16.9166667
17114.0,45.6833333,9.2333333
14976.0,45.5,9.6333333
10501.0,45.6805556,12.2883333
31508.0,39.1672222,8.5222222
20232.0,40.95,14.3
8058.0,39.5,16.95
29785.0,38.1333333,13.1833333
17572.0,37.2666667,15.0166667
25658.0,44.85,7.7166667
12291.0,40.35,18.05
13366.0,45.15,11.65
15611.0,40.7,17.65
11306.0,45.3666667,10.4333333
63336.0,44.7833333,10.8833333
67228.0,44.0833333,10.1
14033.0,45.55,9.3333333
19983.0,41.0,14.1333333
33288.0,44.4666667,11.2666667
35337.0,45.1333333,8.45
15082.0,44.5833333,10.7333333
14802.0,44.9833333,10.4333333
52709.0,40.9166667,14.3333333
14586.0,45.1833333,9.65
10243.0,41.0,14.2
17519.0,40.95,16.9166667
13963.0,40.9333333,14.25
20722.0,40.0,18.1666667
13014.0,45.7,9.3166667
40663.0,43.6833333,10.55
16826.0,45.1666667,7.65
78598.0,41.0666667,14.3333333
78629.0,40.9,14.2833333
12545.0,40.8833333,16.7666667
35683.0,41.5,13.8166667
10792.0,45.55,8.7833333
10129.0,37.9333333,14.0833333
9671.0,38.05,13.5333333
17870.0,43.4666667,13.55
17602.0,43.6,10.9666667
12130.0,43.7,10.75
27398.0,44.6166667,11.05
33449.0,45.6666667,11.9166667
10916.0,45.3,10.4666667
15504.0,38.0166667,12.8833333
66944.0,40.7,14.4833333
9437.0,45.3833333,7.7
18437.0,40.8833333,17.1666667
18022.0,40.6333333,16.9333333
14926.0,45.6166667,8.9
13323.0,44.5166667,10.7333333
9416.0,45.7166667,8.6333333
17023.0,44.5666667,11.3666667
13498.0,44.55,10.9333333
13460.0,40.7833333,14.7
12316.0,45.0666667,9.4333333
20368.0,44.4,11.5833333
8384.0,37.5333333,13.65
27286.0,37.6833333,12.7833333
10604.0,44.5,10.95
19652.0,41.0333333,13.9333333
14193.0,44.5,11.4666667
15309.0,43.1166667,12.05
20166.0,45.3833333,10.4833333
12795.0,43.3333333,11.9166667
10495.0,39.3,16.1833333
21094.0,39.8166667,16.2
307331.0,37.5,15.1
91584.0,38.9,16.5833333
16157.0,43.9666667,12.7333333
11878.0,40.3,18.2
15543.0,45.1355556,12.0816667
11014.0,41.8166667,12.9333333
10732.0,45.5833333,10.0166667
24918.0,41.5666667,13.3333333
27969.0,43.3166667,10.5166667
14334.0,38.0333333,14.0166667
20695.0,40.65,17.5166667
11701.0,42.0833333,13.55
30001.0,44.7166667,11.2833333
19764.0,40.85,14.35
16046.0,45.2,11.2166667
58888.0,41.2666667,15.9
27540.0,45.5166667,9.3166667
10208.0,43.75,10.8833333
14181.0,45.6,8.95
16096.0,43.55,11.0333333
33069.0,42.0,12.1
26914.0,44.2616667,12.3588889
12674.0,45.8211111,13.3380556
34758.0,45.6333333,9.1333333
92280.0,44.1433333,12.2497222
22479.0,44.1983333,12.4116667
10296.0,39.5166667,15.9333333
12865.0,45.55,11.2833333
14334.0,43.6,13.3166667
18414.0,45.5333333,9.9333333
27277.0,44.3166667,9.3166667
33804.0,45.0166667,7.8166667
51194.0,42.35,14.1666667
53074.0,45.2255556,12.2888889
8100.0,43.0166667,11.95
23591.0,45.1833333,7.8833333
40686.0,41.8,12.6
12266.0,40.9666667,14.5333333
10261.0,43.3666667,13.2166667
74123.0,45.55,9.2166667
11305.0,38.15,13.1
18882.0,45.2333333,7.6
13929.0,39.3666667,17.1333333
35945.0,41.5833333,12.8166667
12265.0,40.7333333,17.4166667
19681.0,45.65,11.7833333
39959.0,43.45,12.2333333
10282.0,38.35,16.0833333
11590.0,46.0930556,13.4275
16785.0,42.2833333,12.4166667
39288.0,43.3,13.7333333
51480.0,42.1,11.8
13147.0,44.8311111,12.1141667
14558.0,45.15,9.7
14660.0,45.96,12.9791667
9148.0,44.3833333,8.65
12647.0,44.75,10.2166667
22123.0,41.7333333,12.9833333
17767.0,45.0833333,7.5666667
10175.0,45.5833333,9.7
47871.0,45.5333333,9.2833333
20054.0,44.6975,12.1858333
29575.0,36.9333333,14.6
78582.0,45.7833333,9.0833333
10859.0,45.7594444,12.8405556
14646.0,45.5833333,9.3333333
36037.0,45.8905556,12.2925
9011.0,44.5166667,11.8166667
24802.0,40.9666667,17.1166667
22105.0,40.2666667,18.05
18110.0,44.9,11.8166667
45276.0,41.15,16.4166667
16983.0,43.1333333,12.2833333
17824.0,45.9897222,12.7019444
11826.0,41.65,12.9166667
36531.0,39.6,16.5166667
11982.0,37.8166667,13.3
18545.0,45.5333333,9.1666667
21091.0,45.5,9.0166667
11378.0,45.6166667,11.3333333
21540.0,44.7666667,10.7833333
14425.0,43.25,13.5
32168.0,45.4333333,9.1166667
22705.0,43.2666667,11.9833333
67380.0,39.3,16.25
15921.0,45.5666667,8.1666667
34359.0,45.3666667,9.6833333
70748.0,45.1166667,10.0333333
12413.0,44.7166667,11.15
12663.0,40.6058333,17.2302778
48825.0,39.0833333,17.1333333
52500.0,44.3833333,7.5333333
10371.0,45.3833333,7.65
19368.0,45.55,9.1833333
10102.0,39.0333333,16.9833333
9105.0,40.1166667,18.2
23928.0,45.65,9.6
14391.0,45.8833333,10.1833333
25974.0,45.4666667,10.5333333
36708.0,45.6166667,9.2166667
15173.0,45.4283333,12.0725
18887.0,46.1166667,8.2833333
13841.0,45.6333333,11.5333333
37120.0,40.6,15.0666667
45971.0,43.7166667,10.95
30785.0,37.5666667,14.2666667
13132.0,45.5805556,12.6755556
17258.0,45.8,9.25
8828.0,40.4333333,17.7333333
53341.0,40.8,14.35
25160.0,38.0333333,12.5833333
16790.0,45.2333333,11.65
31087.0,43.3333333,12.9
54919.0,44.2833333,11.8833333
10957.0,45.6666667,8.8666667
27917.0,43.6166667,13.4
59864.0,43.8333333,13.0166667
12825.0,42.2,12.7166667
38871.0,40.8333333,17.3666667
31846.0,37.3166667,13.65
19580.0,46.0166667,11.9
22555.0,41.7,13.25
36060.0,43.15,13.7166667
9092.0,40.4833333,16.45
131252.0,44.8333333,11.5833333
10829.0,38.0833333,13.4666667
24218.0,44.8666667,10.05
14295.0,43.8,11.2833333
17130.0,43.6166667,11.4666667
9550.0,43.4333333,13.35
15665.0,44.8333333,11.2833333
11543.0,44.1666667,8.3333333
16817.0,44.5333333,10.8166667
12790.0,40.7666667,14.8
10556.0,45.9327778,12.7308333
56970.0,41.7666667,12.2333333
8971.0,44.2333333,10.1333333
347194.0,43.7666667,11.25
22616.0,37.0833333,15.15
143826.0,41.45,15.5666667
50616.0,42.95,12.7
21460.0,42.9166667,10.75
35157.0,41.35,13.4166667
9796.0,45.9755556,12.5683333
15939.0,40.7333333,13.85
111574.0,44.2236111,12.0527778
11622.0,44.1941667,12.1411111
11097.0,42.0833333,12.4
40726.0,41.25,13.6166667
32419.0,44.5666667,10.85
8177.0,43.95,10.1666667
25133.0,44.55,7.7166667
9621.0,43.6833333,12.8
26335.0,42.4166667,14.2833333
37411.0,40.5333333,17.5833333
13398.0,37.2333333,14.8833333
21305.0,41.8,12.6833333
31251.0,40.95,14.2666667
15664.0,40.95,14.2666667
49775.0,41.6333333,13.3166667
22187.0,43.7333333,10.8
22566.0,41.2,13.5833333
27985.0,40.1666667,18.1666667
15802.0,40.15,18.0666667
48529.0,45.6666667,8.7833333
14035.0,45.4833333,8.7
20588.0,40.0555556,17.9763889
9889.0,44.1227778,12.3430556
29295.0,45.5666667,9.0666667
11478.0,45.6833333,10.1833333
9429.0,45.2,8.9166667
10948.0,45.5833333,10.4333333
9910.0,45.8333333,8.7166667
74959.0,37.0666667,14.25
11061.0,46.2794444,13.1430556
585815.0,44.4166667,8.95
24626.0,41.7,12.6833333
16690.0,45.4,10.2666667
27688.0,37.7166667,15.1833333
15884.0,45.0333333,7.35
11523.0,40.7333333,14.9333333
22451.0,40.5833333,16.75
26205.0,40.8,16.9166667
18772.0,38.4166667,15.9
19962.0,41.1833333,16.6666667
107680.0,40.9333333,14.2
22299.0,42.75,13.95
23745.0,45.7,9.2333333
10185.0,45.25,10.6666667
19167.0,45.5333333,9.4
34602.0,45.945,13.5977778
8658.0,45.6786111,13.3869444
29227.0,40.6833333,14.5166667
12797.0,37.2166667,14.6333333
43640.0,40.8166667,16.4166667
10706.0,45.5166667,11.0166667
72328.0,42.7666667,11.1333333
19485.0,41.7833333,12.6666667
31543.0,40.5333333,17.4333333
15057.0,42.9833333,13.8666667
37599.0,45.0666667,7.5833333
12677.0,41.0166667,16.7
18623.0,40.9333333,14.2666667
16216.0,43.2333333,12.7833333
10451.0,42.1833333,14.2166667
14572.0,44.9166667,10.65
31742.0,43.35,12.5833333
81837.0,42.0166667,12.75
13229.0,39.5405556,8.6294444
15585.0,45.5833333,10.15
22976.0,45.5394444,12.6494444
30851.0,39.3113889,8.535
66903.0,44.35,11.7
39987.0,43.8833333,8.05
14949.0,43.6833333,11.25
10325.0,45.85,8.8333333
18621.0,40.7333333,13.95
21409.0,41.6,14.2333333
10879.0,45.2666667,11.0
12893.0,41.6833333,13.5666667
15238.0,36.7833333,14.9166667
9593.0,40.6,8.5666667
23680.0,45.4666667,7.8666667
39463.0,43.5166667,13.2333333
34995.0,41.9333333,12.0833333
25446.0,45.5666667,9.0333333
15989.0,46.4333333,11.3333333
11885.0,41.2166667,9.4
10341.0,46.6166667,11.15
38351.0,42.2333333,14.3833333
11458.0,41.6666667,12.7
12092.0,41.7166667,12.8333333
89012.0,44.1166667,9.8333333
18870.0,43.7666667,11.1
15268.0,40.6166667,16.8
15321.0,40.55,17.7166667
124330.0,41.4666667,12.8666667
12432.0,45.7791667,13.0
13507.0,40.0333333,15.8333333
13002.0,44.3,9.3333333
12774.0,41.05,15.8
79259.0,40.3833333,18.1833333
47113.0,45.85,9.3833333
146762.0,43.55,10.3166667
24319.0,45.1833333,11.3
57996.0,45.6,8.9
12343.0,45.1833333,7.7166667
12477.0,45.0833333,11.6
13604.0,45.3666667,10.2166667
15205.0,45.6833333,9.1166667
23235.0,37.2833333,15.0
14576.0,37.6333333,14.3833333
10684.0,44.0666667,9.9166667
13795.0,40.2833333,18.0
35018.0,37.1,13.9333333
31736.0,45.6,9.1166667
10649.0,38.4666667,14.95
37137.0,45.6166667,9.2333333
10737.0,40.3,18.2166667
10376.0,40.3833333,17.45
10375.0,44.1333333,8.25
14294.0,40.75,17.3333333
12994.0,38.2333333,16.2666667
41043.0,45.3166667,9.5
12316.0,45.6,8.75
13196.0,45.45,10.4833333
15001.0,45.3833333,11.3833333
11701.0,43.4333333,13.6
80617.0,43.8333333,10.4833333
35396.0,41.5,15.3333333
32235.0,44.4166667,11.9
14450.0,46.0,8.7333333
10369.0,45.7666667,9.0166667
10338.0,39.45,16.2833333
40893.0,43.3,13.45
11796.0,40.2666667,8.7833333
38099.0,41.0333333,14.3833333
23621.0,45.4666667,8.8833333
13326.0,43.1333333,12.2
15295.0,40.1166667,18.3
16282.0,45.8,8.8833333
13107.0,45.65,11.4
10196.0,45.9,9.3166667
30534.0,40.4,17.6333333
13349.0,45.35,10.1333333
57015.0,41.6333333,15.9166667
12299.0,46.1705556,12.7077778
45959.0,45.15,10.8
16988.0,44.5333333,10.8666667
50885.0,40.9,14.1833333
41726.0,41.0333333,14.2833333
13368.0,45.5644444,12.2988889
12589.0,41.3666667,16.15
21877.0,45.7,9.1833333
31772.0,40.9333333,14.45
32905.0,41.7666667,12.65
13401.0,45.75,11.65
80755.0,37.8,12.4333333
17262.0,42.9,12.3333333
9644.0,40.2,18.3
20335.0,45.5475,12.15
48233.0,40.7,17.3333333
15030.0,42.8833333,13.9166667
12525.0,37.75,15.2
27703.0,37.5666667,15.05
31436.0,40.5919444,17.1152778
8924.0,43.05,10.8833333
68318.0,44.0166667,10.15
21262.0,43.8666667,10.3333333
